D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_334.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_334.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_334.jpg,0,0,0,8.82535
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_402.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_402.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_402.jpg,0.05,0,0,8.891671
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_471.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_471.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_471.jpg,0.25,0,0,8.964733
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_538.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_538.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_538.jpg,0.4,0,0,9.031732
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_606.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_606.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_606.jpg,0.5500001,0,0,9.091928
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_674.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_674.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_674.jpg,0.7500002,0,0.02604771,8.991261
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_741.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_741.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_741.jpg,0.9000002,0,0.2027299,8.109543
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_809.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_809.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_809.jpg,1,0,0.4316138,7.089112
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_883.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_883.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_883.jpg,1,0,0.6294003,6.368316
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_35_956.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_35_956.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_35_956.jpg,1,0,0.5051182,5.478025
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_028.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_028.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_028.jpg,0,0,0.2645537,4.795457
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_099.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_099.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_099.jpg,0,0,0.0740694,4.916315
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_169.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_169.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_169.jpg,0,0,0,5.141777
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_238.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_238.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_238.jpg,0.15,0,0,5.304879
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_307.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_307.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_307.jpg,0.3,0,0,5.458443
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_376.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_376.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_376.jpg,0.5000001,0,0,5.649102
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_446.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_446.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_446.jpg,0.6500001,0,0,5.786553
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_515.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_515.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_515.jpg,0.8500001,0,0,5.978221
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_583.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_583.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_583.jpg,0,0,0,6.072067
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_651.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_651.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_651.jpg,0,0,0,6.294675
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_718.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_718.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_718.jpg,0,0,0,6.47916
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_788.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_788.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_788.jpg,0.15,0,0,6.722092
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_857.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_857.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_857.jpg,0.3,0,0,6.892516
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_925.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_925.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_925.jpg,0.45,0,0,7.058113
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_36_995.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_36_995.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_36_995.jpg,0,0,0,7.268713
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_062.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_062.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_062.jpg,0.15,0,0,7.481284
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_130.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_130.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_130.jpg,0.35,0,0,7.741269
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_203.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_203.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_203.jpg,0,0,0,7.910029
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_277.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_277.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_277.jpg,0,0,0,8.148576
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_347.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_347.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_347.jpg,0,0,0,8.354469
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_421.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_421.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_421.jpg,0.1,0,0,8.627604
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_494.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_494.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_494.jpg,0.3,0,0,8.883156
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_564.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_564.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_564.jpg,0.45,0,0,9.057508
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_635.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_635.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_635.jpg,0.6500001,0,0,9.27402
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_707.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_707.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_707.jpg,0.8000001,0,0,9.420703
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_777.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_777.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_777.jpg,1,0,0,9.592584
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_847.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_847.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_847.jpg,1,0,0,9.737379
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_915.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_915.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_915.jpg,0,0,0,9.826142
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_37_985.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_37_985.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_37_985.jpg,0,0,0,10.00972
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_052.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_052.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_052.jpg,0.2,0,0,10.29677
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_118.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_118.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_118.jpg,0.35,0,0,10.49529
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_192.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_192.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_192.jpg,0.5500001,0,0,10.72982
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_259.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_259.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_259.jpg,0,0,0,10.89576
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_327.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_327.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_327.jpg,0,0,0,11.1104
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_394.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_394.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_394.jpg,0.05,0,0,11.40606
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_466.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_466.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_466.jpg,0.2,0,0,11.35266
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_534.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_534.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_534.jpg,0.4,0,0,11.68197
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_602.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_602.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_602.jpg,0.5500001,0,0,12.21523
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_675.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_675.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_675.jpg,0,0,0,12.34057
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_742.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_742.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_742.jpg,0,0,0,12.20174
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_809.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_809.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_809.jpg,0.2,0,0,12.65489
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_881.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_881.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_881.jpg,0.35,0,0,12.57129
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_38_950.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_38_950.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_38_950.jpg,0.5500001,0,0,13.02596
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_018.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_018.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_018.jpg,0.7,0,0,13.21998
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_086.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_086.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_086.jpg,0,0,0,13.27171
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_154.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_154.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_154.jpg,0.1,0,0,13.51688
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_222.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_222.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_222.jpg,0.25,0,0,13.76313
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_295.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_295.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_295.jpg,0.45,0,0,14.05673
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_369.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_369.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_369.jpg,0,0,0,13.90727
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_442.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_442.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_442.jpg,0,0,0,14.36994
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_515.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_515.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_515.jpg,0.1,0,0,14.61951
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_581.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_581.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_581.jpg,0.25,0,0,14.47686
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_655.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_655.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_655.jpg,0.45,0,0,14.60671
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_726.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_726.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_726.jpg,0.6000001,0,0,15.07671
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_800.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_800.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_800.jpg,0,0,0,15.08371
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_873.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_873.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_873.jpg,0,0,0,15.28137
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_39_941.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_39_941.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_39_941.jpg,0.05,0,0,14.94067
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_013.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_013.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_013.jpg,0.25,0,0,15.30766
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_085.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_085.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_085.jpg,0.4,0,0,15.6099
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_159.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_159.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_159.jpg,0.6000001,0,0,15.32934
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_231.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_231.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_231.jpg,0.8000001,0,0,15.32867
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_303.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_303.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_303.jpg,0.9500002,0,0,15.2207
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_376.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_376.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_376.jpg,1,0,0.1199097,15.02775
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_442.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_442.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_442.jpg,1,0,0.2795891,14.02167
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_510.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_510.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_510.jpg,0,0,0.5214114,12.32358
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_576.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_576.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_576.jpg,0,0,0.4235204,11.37171
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_644.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_644.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_644.jpg,0,0,0.2394499,10.57636
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_712.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_712.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_712.jpg,0,0,0,9.428915
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_783.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_783.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_783.jpg,0,0,0,9.433981
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_851.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_851.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_851.jpg,0,0,0,9.488522
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_918.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_918.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_918.jpg,-0.05,0,0,9.535193
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_40_985.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_40_985.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_40_985.jpg,-0.2,0,0,9.582354
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_059.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_059.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_059.jpg,-0.4,0,0,9.557604
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_132.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_132.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_132.jpg,-0.6000001,0,0,9.499658
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_198.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_198.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_198.jpg,0,0,0,9.463136
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_270.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_270.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_270.jpg,0,0,0,9.476339
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_340.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_340.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_340.jpg,-0.1,0,0,9.497843
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_411.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_411.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_411.jpg,-0.3,0,0,9.509358
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_482.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_482.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_482.jpg,-0.45,0,0,9.50081
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_554.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_554.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_554.jpg,0,0,0,9.486841
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_621.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_621.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_621.jpg,-0.05,0,0,9.527191
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_693.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_693.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_693.jpg,-0.25,0,0,9.661205
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_764.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_764.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_764.jpg,-0.4,0,0,9.767371
D:\ML-CB1\Self-Driving-Car\IMG\center_2018_07_17_16_54_41_837.jpg,D:\ML-CB1\Self-Driving-Car\IMG\left_2018_07_17_16_54_41_837.jpg,D:\ML-CB1\Self-Driving-Car\IMG\right_2018_07_17_16_54_41_837.jpg,0,0,0,9.891667
